Season,Week,GameStatus,Day,Date,AwayTeam,AwayScore,AwayWin,HomeTeam,HomeScore,HomeWin,AwaySeeding,HomeSeeding,PostSeason,AwayWins,AwayLosses,HomeWins,HomeLosses,FullDate,HomeRestDays,AwayRestDays,H2H_HomeWinPct,HomeRollingScore,HomeRollingDefense,AwayRollingScore,AwayRollingDefense
2019,Divisional Playoffs,FINAL,SAT,01/11,Titans,28.0,1.0,Ravens,12.0,0.0,6.0,1.0,1,9,7,14,2,2019-01-11 00:00:00,12.0,7.0,1.0,23.6,17.8,21.8,14.2
2024,Wild Card,FINAL,SAT,01/11,Chargers,12.0,0.0,Texans,32.0,1.0,5.0,4.0,1,11,6,10,7,2024-01-11 00:00:00,6.0,6.0,0.5,19.2,19.8,18.6,29.4
2024,Wild Card,FINAL,SAT,01/11,Steelers,14.0,0.0,Ravens,28.0,1.0,6.0,3.0,1,10,7,12,5,2024-01-11 00:00:00,7.0,7.0,0.0,36.8,17.2,22.4,20.8
2024,Wild Card,FINAL,SUN,01/12,Packers,10.0,0.0,Eagles,22.0,1.0,7.0,2.0,1,11,6,14,3,2024-01-12 00:00:00,7.0,7.0,0.5,22.8,25.2,26.0,24.4
2024,Wild Card,FINAL,SUN,01/12,Broncos,7.0,0.0,Bills,31.0,1.0,7.0,2.0,1,10,7,13,4,2024-01-12 00:00:00,7.0,7.0,0.5,23.6,18.6,23.6,16.8
2018,Divisional Playoffs,FINAL,SAT,01/12,Cowboys,22.0,0.0,Rams,30.0,1.0,4.0,2.0,1,10,6,13,3,2018-01-12 00:00:00,12.0,7.0,0.5,29.8,24.6,18.4,14.0
2018,Divisional Playoffs,FINAL,SAT,01/12,Colts,13.0,0.0,Chiefs,31.0,1.0,6.0,1.0,1,10,6,12,4,2018-01-12 00:00:00,12.0,7.0,0.5,28.6,20.6,15.8,16.2
2019,Divisional Playoffs,FINAL,SUN,01/12,Seahawks,23.0,0.0,Packers,28.0,1.0,5.0,2.0,1,11,5,13,3,2019-01-12 00:00:00,13.0,7.0,0.5,22.4,26.6,25.2,19.4
2019,Divisional Playoffs,FINAL,SUN,01/12,Texans,31.0,0.0,Chiefs,51.0,1.0,4.0,2.0,1,10,6,12,4,2019-01-12 00:00:00,13.0,8.0,0.5,32.2,25.4,24.4,20.0
2024,Wild Card,FINAL,SUN,01/12,Commanders,23.0,1.0,Buccaneers,20.0,0.0,6.0,3.0,1,12,5,10,7,2024-01-12 00:00:00,7.0,7.0,0.5,26.6,19.8,19.2,29.8
2017,Divisional Playoffs,FINAL,SAT,01/13,Falcons,10.0,0.0,Eagles,15.0,1.0,6.0,1.0,1,10,6,13,3,2017-01-13 00:00:00,7.0,7.0,0.5,0.0,0.0,26.0,13.0
2024,Wild Card,FINAL,MON,01/13,Vikings,9.0,0.0,Rams,27.0,1.0,5.0,4.0,1,14,3,10,7,2024-01-13 00:00:00,8.0,8.0,0.5,28.0,26.8,14.0,24.2
2023,Wild Card,FINAL,SAT,01/13,Browns,14.0,0.0,Texans,45.0,1.0,5.0,4.0,1,11,6,10,7,2023-01-13 00:00:00,7.0,6.0,0.5,20.6,23.4,14.8,17.6
2018,Divisional Playoffs,FINAL,SUN,01/13,Eagles,14.0,0.0,Saints,20.0,1.0,6.0,1.0,1,9,7,13,3,2018-01-13 00:00:00,13.0,7.0,1.0,25.2,20.8,22.4,19.0
2018,Divisional Playoffs,FINAL,SUN,01/13,Chargers,28.0,0.0,Patriots,41.0,1.0,5.0,2.0,1,12,4,11,5,2018-01-13 00:00:00,13.0,7.0,0.5,26.6,15.2,22.0,15.4
2017,Divisional Playoffs,FINAL,SAT,01/13,Titans,14.0,0.0,Patriots,35.0,1.0,5.0,1.0,1,9,7,13,3,2017-01-13 00:00:00,7.0,7.0,0.0,0.0,0.0,22.0,21.0
2023,Wild Card,FINAL,SAT,01/13,Dolphins,7.0,0.0,Chiefs,26.0,1.0,6.0,3.0,1,11,6,11,6,2023-01-13 00:00:00,6.0,6.0,0.5,25.0,20.2,19.4,27.0
2022,Wild Card,FINAL,SAT,01/14,Seahawks,23.0,0.0,49ers,41.0,1.0,7.0,2.0,1,9,8,13,4,2022-01-14 00:00:00,6.0,6.0,0.0,29.8,20.6,21.8,16.0
2017,Divisional Playoffs,FINAL,SUN,01/14,Jaguars,45.0,1.0,Steelers,42.0,0.0,3.0,2.0,1,10,6,13,3,2017-01-14 00:00:00,7.0,7.0,0.5,0.0,0.0,10.0,3.0
2017,Divisional Playoffs,FINAL,SUN,01/14,Saints,24.0,0.0,Vikings,29.0,1.0,4.0,2.0,1,11,5,13,3,2017-01-14 00:00:00,7.0,7.0,1.0,0.0,0.0,31.0,26.0
2022,Wild Card,FINAL,SAT,01/14,Chargers,30.0,0.0,Jaguars,31.0,1.0,5.0,4.0,1,10,7,9,8,2022-01-14 00:00:00,7.0,6.0,0.5,17.6,19.0,30.6,27.4
2023,Wild Card,FINAL,SUN,01/14,Rams,23.0,0.0,Lions,24.0,1.0,6.0,3.0,1,10,7,12,5,2023-01-14 00:00:00,7.0,7.0,0.5,29.4,22.2,24.8,20.2
2023,Wild Card,FINAL,SUN,01/14,Packers,48.0,1.0,Cowboys,32.0,0.0,7.0,2.0,1,9,8,12,5,2023-01-14 00:00:00,7.0,7.0,0.5,33.2,24.0,25.6,20.0
2021,Wild Card,FINAL,SAT,01/15,Patriots,17.0,0.0,Bills,47.0,1.0,6.0,3.0,1,10,7,11,6,2021-01-15 00:00:00,6.0,6.0,0.5,33.6,13.6,19.6,25.4
2021,Wild Card,FINAL,SAT,01/15,Raiders,19.0,0.0,Bengals,26.0,1.0,5.0,4.0,1,10,7,10,7,2021-01-15 00:00:00,6.0,6.0,0.5,24.2,26.0,27.4,30.4
2023,Wild Card,FINAL,MON,01/15,Eagles,9.0,0.0,Buccaneers,32.0,1.0,5.0,4.0,1,11,6,9,8,2023-01-15 00:00:00,8.0,8.0,0.5,15.0,20.2,30.4,23.8
2023,Wild Card,FINAL,MON,01/15,Steelers,17.0,0.0,Bills,31.0,1.0,7.0,2.0,1,10,7,11,6,2023-01-15 00:00:00,8.0,9.0,0.5,26.4,15.6,17.4,13.6
2022,Wild Card,FINAL,SUN,01/15,Ravens,17.0,0.0,Bengals,24.0,1.0,6.0,3.0,1,10,7,12,4,2022-01-15 00:00:00,7.0,7.0,0.5,25.6,22.8,20.4,27.8
2022,Wild Card,FINAL,SUN,01/15,Dolphins,31.0,0.0,Bills,34.0,1.0,7.0,2.0,1,9,8,13,3,2022-01-15 00:00:00,7.0,7.0,1.0,27.2,21.0,20.6,13.0
2022,Wild Card,FINAL,SUN,01/15,Giants,31.0,1.0,Vikings,24.0,0.0,6.0,3.0,1,9,7,13,4,2022-01-15 00:00:00,7.0,7.0,0.5,24.4,24.2,18.2,24.8
2022,Wild Card,FINAL,MON,01/16,Cowboys,31.0,1.0,Buccaneers,14.0,0.0,5.0,4.0,1,12,5,8,9,2022-01-16 00:00:00,8.0,8.0,0.5,22.4,19.2,27.4,16.6
2021,Wild Card,FINAL,SUN,01/16,Steelers,21.0,0.0,Chiefs,42.0,1.0,7.0,2.0,1,9,7,12,5,2021-01-16 00:00:00,8.0,7.0,0.5,28.2,25.6,20.4,20.8
2020,Divisional Playoffs,FINAL,SAT,01/16,Rams,18.0,0.0,Packers,32.0,1.0,6.0,1.0,1,10,6,13,3,2020-01-16 00:00:00,13.0,7.0,0.5,24.4,14.8,26.2,25.8
2021,Wild Card,FINAL,SUN,01/16,49ers,23.0,1.0,Cowboys,17.0,0.0,6.0,3.0,1,10,7,12,5,2021-01-16 00:00:00,8.0,7.0,0.5,36.2,21.6,23.6,21.4
2021,Wild Card,FINAL,SUN,01/16,Eagles,15.0,0.0,Buccaneers,31.0,1.0,7.0,2.0,1,9,8,13,4,2021-01-16 00:00:00,7.0,8.0,1.0,34.6,17.8,22.6,31.6
2020,Divisional Playoffs,FINAL,SAT,01/16,Ravens,3.0,0.0,Bills,17.0,1.0,5.0,2.0,1,11,5,13,3,2020-01-16 00:00:00,7.0,6.0,0.5,24.6,19.4,31.8,12.4
2021,Wild Card,FINAL,MON,01/17,Cardinals,11.0,0.0,Rams,34.0,1.0,5.0,4.0,1,11,6,12,5,2021-01-17 00:00:00,8.0,8.0,1.0,19.4,18.4,25.2,22.6
2020,Divisional Playoffs,FINAL,SUN,01/17,Buccaneers,30.0,1.0,Saints,20.0,0.0,5.0,2.0,1,11,5,12,4,2020-01-17 00:00:00,7.0,8.0,0.0,33.6,12.2,31.0,23.6
2020,Divisional Playoffs,FINAL,SUN,01/17,Browns,17.0,0.0,Chiefs,22.0,1.0,6.0,1.0,1,11,5,14,2,2020-01-17 00:00:00,14.0,7.0,0.5,24.8,16.2,26.8,32.2
2024,Divisional Playoffs,FINAL,SAT,01/18,Texans,14.0,0.0,Chiefs,23.0,1.0,4.0,1.0,1,10,7,15,2,2024-01-18 00:00:00,13.0,7.0,1.0,16.6,22.4,24.4,16.2
2024,Divisional Playoffs,FINAL,SAT,01/18,Commanders,45.0,1.0,Lions,31.0,0.0,6.0,1.0,1,12,5,15,2,2024-01-18 00:00:00,13.0,6.0,0.5,27.0,19.6,20.8,24.8
2019,Conference Championships,FINAL,SUN,01/19,Titans,24.0,0.0,Chiefs,35.0,1.0,6.0,2.0,1,9,7,12,4,2019-01-19 00:00:00,7.0,8.0,0.0,34.4,25.0,21.4,14.8
2019,Conference Championships,FINAL,SUN,01/19,Packers,20.0,0.0,49ers,37.0,1.0,2.0,1.0,1,13,3,13,3,2019-01-19 00:00:00,8.0,7.0,0.5,22.8,21.8,24.6,27.2
2024,Divisional Playoffs,FINAL,SUN,01/19,Rams,22.0,0.0,Eagles,28.0,1.0,4.0,2.0,1,10,7,14,3,2024-01-19 00:00:00,7.0,6.0,0.5,24.6,20.6,27.2,21.2
2024,Divisional Playoffs,FINAL,SUN,01/19,Ravens,25.0,0.0,Bills,27.0,1.0,3.0,2.0,1,12,5,13,4,2024-01-19 00:00:00,7.0,8.0,1.0,25.8,16.6,35.0,13.8
2023,Divisional Playoffs,FINAL,SAT,01/20,Texans,10.0,0.0,Ravens,34.0,1.0,4.0,1.0,1,10,7,13,4,2023-01-20 00:00:00,14.0,7.0,0.5,11.2,12.4,26.8,20.8
2023,Divisional Playoffs,FINAL,SAT,01/20,Packers,21.0,0.0,49ers,24.0,1.0,7.0,1.0,1,9,8,12,5,2023-01-20 00:00:00,13.0,6.0,1.0,29.2,15.6,28.6,18.4
2018,Conference Championships,FINAL,SUN,01/20,Rams,26.0,1.0,Saints,23.0,0.0,2.0,1.0,1,13,3,13,3,2018-01-20 00:00:00,7.0,8.0,0.5,23.0,19.4,29.4,25.8
2018,Conference Championships,FINAL,SUN,01/20,Patriots,37.0,1.0,Chiefs,31.0,0.0,2.0,1.0,1,11,5,12,4,2018-01-20 00:00:00,8.0,7.0,0.5,28.6,15.6,30.2,20.2
2017,Conference Championships,FINAL,SUN,01/21,Vikings,7.0,0.0,Eagles,38.0,1.0,2.0,1.0,1,13,3,13,3,2017-01-21 00:00:00,8.0,7.0,0.5,15.0,10.0,29.0,24.0
2022,Divisional Playoffs,FINAL,SAT,01/21,Giants,7.0,0.0,Eagles,38.0,1.0,6.0,1.0,1,9,7,14,3,2022-01-21 00:00:00,13.0,6.0,0.6666666666666666,25.2,16.2,20.2,22.2
2022,Divisional Playoffs,FINAL,SAT,01/21,Jaguars,20.0,0.0,Chiefs,27.0,1.0,4.0,1.0,1,9,8,14,3,2022-01-21 00:00:00,14.0,7.0,0.5,35.2,16.8,23.8,21.0
2023,Divisional Playoffs,FINAL,SUN,01/21,Buccaneers,23.0,0.0,Lions,31.0,1.0,4.0,3.0,1,9,8,12,5,2023-01-21 00:00:00,7.0,6.0,0.5,26.2,24.0,18.0,18.8
2017,Conference Championships,FINAL,SUN,01/21,Jaguars,20.0,0.0,Patriots,24.0,1.0,3.0,1.0,1,10,6,13,3,2017-01-21 00:00:00,8.0,7.0,1.0,35.0,14.0,27.5,22.5
2023,Divisional Playoffs,FINAL,SUN,01/21,Chiefs,27.0,1.0,Bills,24.0,0.0,3.0,2.0,1,11,6,11,6,2023-01-21 00:00:00,6.0,8.0,0.5,27.8,17.0,25.4,16.2
2022,Divisional Playoffs,FINAL,SUN,01/22,Bengals,27.0,1.0,Bills,10.0,0.0,3.0,2.0,1,12,4,13,3,2022-01-22 00:00:00,7.0,7.0,0.5,32.0,24.4,26.0,18.0
2022,Divisional Playoffs,FINAL,SUN,01/22,Cowboys,12.0,0.0,49ers,19.0,1.0,5.0,2.0,1,12,5,13,4,2022-01-22 00:00:00,8.0,6.0,1.0,32.8,20.6,28.2,16.0
2021,Divisional Playoffs,FINAL,SAT,01/22,49ers,13.0,1.0,Packers,10.0,0.0,6.0,1.0,1,10,7,13,4,2021-01-22 00:00:00,13.0,6.0,0.0,32.4,20.2,25.2,20.2
2021,Divisional Playoffs,FINAL,SAT,01/22,Bengals,19.0,1.0,Titans,16.0,0.0,4.0,1.0,1,10,7,12,5,2021-01-22 00:00:00,13.0,7.0,0.5,30.6,20.6,28.0,23.8
2021,Divisional Playoffs,FINAL,SUN,01/23,Bills,36.0,0.0,Chiefs,42.0,1.0,3.0,2.0,1,11,6,12,5,2021-01-23 00:00:00,7.0,8.0,1.0,30.0,24.4,37.8,14.0
2021,Divisional Playoffs,FINAL,SUN,01/23,Rams,30.0,1.0,Buccaneers,27.0,0.0,4.0,2.0,1,12,5,13,4,2021-01-23 00:00:00,7.0,6.0,0.5,35.6,18.0,21.4,20.0
2020,Conference Championships,FINAL,SUN,01/24,Buccaneers,31.0,1.0,Packers,26.0,0.0,5.0,1.0,1,11,5,13,3,2020-01-24 00:00:00,8.0,7.0,0.5,26.8,15.4,29.4,24.2
2020,Conference Championships,FINAL,SUN,01/24,Bills,24.0,0.0,Chiefs,38.0,1.0,2.0,1.0,1,13,3,14,2,2020-01-24 00:00:00,7.0,8.0,1.0,24.6,16.4,24.6,18.0
2024,Conference Championships,FINAL,SUN,01/26,Bills,29.0,0.0,Chiefs,32.0,1.0,2.0,1.0,1,13,4,15,2,2024-01-26 00:00:00,8.0,7.0,1.0,17.8,21.2,25.0,19.6
2024,Conference Championships,FINAL,SUN,01/26,Commanders,23.0,0.0,Eagles,55.0,1.0,6.0,2.0,1,12,5,14,3,2024-01-26 00:00:00,7.0,8.0,0.5,26.8,21.0,25.8,25.4
2023,Conference Championships,FINAL,SUN,01/28,Chiefs,17.0,1.0,Ravens,10.0,0.0,3.0,1.0,1,11,6,13,4,2023-01-28 00:00:00,8.0,7.0,0.5,16.0,12.6,24.0,15.4
2023,Conference Championships,FINAL,SUN,01/28,Lions,31.0,0.0,49ers,34.0,1.0,3.0,1.0,1,12,5,12,5,2023-01-28 00:00:00,8.0,7.0,0.5,27.4,16.4,25.6,24.0
2022,Conference Championships,FINAL,SUN,01/29,Bengals,20.0,0.0,Chiefs,23.0,1.0,3.0,1.0,1,12,4,14,3,2022-01-29 00:00:00,8.0,7.0,0.0,31.0,19.0,26.8,14.8
2022,Conference Championships,FINAL,SUN,01/29,49ers,7.0,0.0,Eagles,31.0,1.0,2.0,1.0,1,13,4,14,3,2022-01-29 00:00:00,8.0,7.0,0.5,26.2,14.0,30.4,20.4
2021,Conference Championships,FINAL,SUN,01/30,49ers,17.0,0.0,Rams,20.0,1.0,6.0,4.0,1,10,7,12,5,2021-01-30 00:00:00,7.0,8.0,0.5,23.4,20.8,21.2,14.0
2021,Conference Championships,FINAL,SUN,01/30,Bengals,27.0,1.0,Chiefs,24.0,0.0,4.0,2.0,1,10,7,12,5,2021-01-30 00:00:00,7.0,8.0,0.5,32.0,25.8,26.4,23.6
2019,Super Bowl,FINAL,SUN,02/02,49ers,20.0,0.0,Chiefs,31.0,1.0,1.0,2.0,1,13,3,12,4,2019-02-02 00:00:00,14.0,14.0,0.5,36.0,25.0,26.2,23.0
2018,Super Bowl,FINAL,SUN,02/03,Patriots,13.0,1.0,Rams,3.0,0.0,2.0,2.0,1,11,5,13,3,2018-02-03 00:00:00,14.0,14.0,0.5,27.6,21.8,33.6,21.0
2017,Super Bowl,FINAL,SUN,02/04,Eagles,41.0,1.0,Patriots,33.0,0.0,1.0,1.0,1,13,3,13,3,2017-02-04 00:00:00,14.0,14.0,0.5,29.5,17.0,26.5,8.5
2020,Super Bowl,FINAL,SUN,02/07,Chiefs,9.0,0.0,Buccaneers,31.0,1.0,1.0,5.0,1,14,2,11,5,2020-02-07 00:00:00,14.0,14.0,0.5,31.6,24.8,27.6,20.6
2024,Super Bowl,FINAL,SUN,02/09,Chiefs,22.0,0.0,Eagles,40.0,1.0,1.0,2.0,1,15,2,14,3,2024-02-09 00:00:00,14.0,14.0,0.5,31.2,20.6,18.8,23.6
2023,Super Bowl,FINAL,SUN,02/11,49ers,22.0,0.0,Chiefs,25.0,1.0,1.0,3.0,1,12,5,11,6,2023-02-11 00:00:00,14.0,14.0,1.0,21.4,12.6,27.2,21.2
2022,Super Bowl,FINAL,SUN,02/12,Chiefs,38.0,1.0,Eagles,35.0,0.0,1.0,1.0,1,14,3,14,3,2022-02-12 00:00:00,14.0,14.0,1.0,27.0,12.0,28.8,17.4
2021,Super Bowl,FINAL,SUN,02/13,Rams,23.0,1.0,Bengals,20.0,0.0,4.0,4.0,1,12,5,10,7,2021-02-13 00:00:00,14.0,14.0,0.5,24.4,22.2,25.6,20.2
2025,Week 1,FINAL,THU,09/04,Cowboys,20.0,0.0,Eagles,24.0,1.0,0.0,0.0,0,0,1,1,0,2025-09-04 00:00:00,249.0,249.0,0.0,29.4,18.2,22.0,25.2
2025,Week 1,FINAL,FRI,09/05,Chiefs,21.0,0.0,Chargers,27.0,1.0,0.0,0.0,0,0,1,1,0,2025-09-05 00:00:00,251.0,254.0,0.5,25.0,21.2,23.0,14.0
2024,Week 1,FINAL,THU,09/05,Ravens,20.0,0.0,Chiefs,27.0,1.0,0.0,0.0,0,0,1,1,0,2024-09-05 00:00:00,209.0,230.0,1.0,20.4,27.6,35.4,17.8
2019,Week 1,FINAL,THU,09/05,Packers,10.0,1.0,Bears,3.0,0.0,0.0,0.0,0,1,0,0,1,2019-09-05 00:00:00,249.0,229.0,0.3333333333333333,20.8,14.4,21.8,30.6
2024,Week 1,FINAL,FRI,09/06,Packers,29.0,0.0,Eagles,34.0,1.0,0.0,0.0,0,0,1,1,0,2024-09-06 00:00:00,210.0,238.0,1.0,33.0,18.0,23.6,24.0
2018,Week 1,FINAL,THU,09/06,Falcons,12.0,0.0,Eagles,18.0,1.0,0.0,0.0,0,0,1,1,0,2018-09-06 00:00:00,236.0,249.0,1.0,16.6,16.0,17.6,17.0
2025,Week 1,FINAL,SUN,09/07,Texans,9.0,0.0,Rams,14.0,1.0,0.0,0.0,0,0,1,1,0,2025-09-07 00:00:00,253.0,256.0,0.5,21.8,16.0,18.2,24.4
2025,Week 1,FINAL,SUN,09/07,Lions,13.0,0.0,Packers,27.0,1.0,0.0,0.0,0,0,1,1,0,2025-09-07 00:00:00,252.0,251.0,0.0,30.0,18.2,34.6,30.0
2025,Week 1,FINAL,SUN,09/07,Giants,6.0,0.0,Commanders,21.0,1.0,0.0,0.0,0,0,1,1,0,2025-09-07 00:00:00,252.0,252.0,0.5,30.8,25.8,19.4,28.6
2025,Week 1,FINAL,SUN,09/07,Ravens,40.0,0.0,Bills,41.0,1.0,0.0,0.0,0,0,1,1,0,2025-09-07 00:00:00,252.0,256.0,1.0,37.8,26.2,29.8,16.0
2025,Week 1,FINAL,SUN,09/07,Raiders,20.0,1.0,Patriots,13.0,0.0,0.0,0.0,0,1,0,0,1,2025-09-07 00:00:00,253.0,252.0,0.5,16.8,30.6,16.6,17.2
2025,Week 1,FINAL,SUN,09/07,Cardinals,20.0,1.0,Saints,13.0,0.0,0.0,0.0,0,1,0,0,1,2025-09-07 00:00:00,252.0,253.0,0.5,11.4,22.2,21.8,23.8
2025,Week 1,FINAL,SUN,09/07,Panthers,10.0,0.0,Jaguars,26.0,1.0,0.0,0.0,0,0,1,1,0,2025-09-07 00:00:00,252.0,252.0,0.5,17.8,18.6,20.6,31.2
2025,Week 1,FINAL,SUN,09/07,Dolphins,8.0,0.0,Colts,33.0,1.0,0.0,0.0,0,0,1,1,0,2025-09-07 00:00:00,252.0,252.0,0.5,23.0,30.8,22.0,19.2
2025,Week 1,FINAL,SUN,09/07,Titans,12.0,0.0,Broncos,20.0,1.0,0.0,0.0,0,0,1,1,0,2025-09-07 00:00:00,253.0,252.0,0.5,30.4,25.6,19.0,29.4
2025,Week 1,FINAL,SUN,09/07,49ers,17.0,1.0,Seahawks,13.0,0.0,0.0,0.0,0,1,0,0,1,2025-09-07 00:00:00,255.0,251.0,0.5,19.8,19.8,21.0,25.8
2023,Week 1,FINAL,THU,09/07,Lions,21.0,1.0,Chiefs,20.0,0.0,0.0,0.0,0,1,0,0,1,2023-09-07 00:00:00,208.0,222.0,0.5,21.6,15.0,27.8,27.4
2025,Week 1,FINAL,SUN,09/07,Steelers,34.0,1.0,Jets,32.0,0.0,0.0,0.0,0,1,0,0,1,2025-09-07 00:00:00,252.0,256.0,0.5,20.4,28.4,22.2,28.4
2017,Week 1,FINAL,THU,09/07,Chiefs,42.0,1.0,Patriots,27.0,0.0,0.0,0.0,0,1,0,0,1,2017-09-07 00:00:00,215.0,244.0,1.0,30.666666666666668,25.0,21.0,22.0
2025,Week 1,FINAL,SUN,09/07,Bengals,17.0,1.0,Browns,16.0,0.0,0.0,0.0,0,1,0,0,1,2025-09-07 00:00:00,252.0,253.0,0.5,12.4,26.6,31.2,24.2
2025,Week 1,FINAL,SUN,09/07,Buccaneers,23.0,1.0,Falcons,20.0,0.0,0.0,0.0,0,1,0,0,1,2025-09-07 00:00:00,252.0,252.0,0.5,21.4,21.0,33.2,18.6
2024,Week 1,FINAL,SUN,09/08,Texans,29.0,1.0,Colts,27.0,0.0,0.0,0.0,0,1,0,0,1,2024-09-08 00:00:00,247.0,234.0,0.3333333333333333,20.6,23.8,23.4,17.6
2024,Week 1,FINAL,SUN,09/08,Patriots,16.0,1.0,Bengals,10.0,0.0,0.0,0.0,0,1,0,0,1,2024-09-08 00:00:00,248.0,247.0,0.5,21.6,22.8,21.6,22.2
2024,Week 1,FINAL,SUN,09/08,Titans,17.0,0.0,Bears,24.0,1.0,0.0,0.0,0,0,1,1,0,2024-09-08 00:00:00,247.0,247.0,0.5,26.6,17.6,15.6,23.0
2024,Week 1,FINAL,SUN,09/08,Panthers,10.0,0.0,Saints,47.0,1.0,0.0,0.0,0,0,1,1,0,2024-09-08 00:00:00,247.0,247.0,0.75,23.2,16.4,17.8,26.4
2024,Week 1,FINAL,SUN,09/08,Jaguars,17.0,0.0,Dolphins,20.0,1.0,0.0,0.0,0,0,1,1,0,2024-09-08 00:00:00,247.0,247.0,0.5,23.6,27.2,19.0,22.0
2019,Week 1,FINAL,SUN,09/08,Falcons,12.0,0.0,Vikings,28.0,1.0,0.0,0.0,0,0,1,1,0,2019-09-08 00:00:00,240.0,252.0,0.5,22.8,19.4,26.8,23.2
2024,Week 1,FINAL,SUN,09/08,Vikings,28.0,1.0,Giants,6.0,0.0,0.0,0.0,0,1,0,0,1,2024-09-08 00:00:00,247.0,239.0,1.0,18.6,25.0,15.2,29.6
2019,Week 1,FINAL,SUN,09/08,Bills,17.0,1.0,Jets,16.0,0.0,0.0,0.0,0,1,0,0,1,2019-09-08 00:00:00,252.0,247.0,0.0,22.4,32.0,22.0,20.6
2019,Week 1,FINAL,SUN,09/08,Redskins,27.0,0.0,Eagles,32.0,1.0,0.0,0.0,0,0,1,1,0,2019-09-08 00:00:00,246.0,252.0,0.5,23.6,19.8,12.2,26.0
2019,Week 1,FINAL,SUN,09/08,Colts,24.0,0.0,Chargers,30.0,1.0,0.0,0.0,0,0,1,1,0,2019-09-08 00:00:00,252.0,252.0,0.5,24.2,22.0,21.6,14.2
2019,Week 1,FINAL,SUN,09/08,Bengals,20.0,0.0,Seahawks,21.0,1.0,0.0,0.0,0,0,1,1,0,2019-09-08 00:00:00,239.0,252.0,0.5,25.6,23.6,18.4,21.6
2019,Week 1,FINAL,SUN,09/08,Lions,27.0,0.0,Cardinals,27.0,0.0,0.0,0.0,0,0,0,0,0,2019-09-08 00:00:00,252.0,252.0,0.5,14.0,26.4,17.2,14.8
2019,Week 1,FINAL,SUN,09/08,Giants,17.0,0.0,Cowboys,35.0,1.0,0.0,0.0,0,0,1,1,0,2019-09-08 00:00:00,252.0,252.0,0.0,21.0,22.2,26.4,24.8
2019,Week 1,FINAL,SUN,09/08,Rams,30.0,1.0,Panthers,27.0,0.0,0.0,0.0,0,1,0,0,1,2019-09-08 00:00:00,252.0,252.0,0.5,17.8,20.0,27.6,20.4
2019,Week 1,FINAL,SUN,09/08,Steelers,3.0,0.0,Patriots,33.0,1.0,0.0,0.0,0,0,1,1,0,2019-09-08 00:00:00,247.0,252.0,0.5,23.6,17.2,22.4,22.2
2019,Week 1,FINAL,SUN,09/08,Chiefs,40.0,1.0,Jaguars,26.0,0.0,0.0,0.0,0,1,0,0,1,2019-09-08 00:00:00,252.0,218.0,0.0,9.6,14.6,36.6,23.2
2019,Week 1,FINAL,SUN,09/08,Titans,43.0,1.0,Browns,13.0,0.0,0.0,0.0,0,1,0,0,1,2019-09-08 00:00:00,252.0,232.0,0.5,21.2,21.8,22.8,21.8
2019,Week 1,FINAL,SUN,09/08,49ers,31.0,1.0,Buccaneers,17.0,0.0,0.0,0.0,0,1,0,0,1,2019-09-08 00:00:00,252.0,218.0,0.5,20.4,25.2,25.0,24.6
2024,Week 1,FINAL,SUN,09/08,Steelers,18.0,1.0,Falcons,10.0,0.0,0.0,0.0,0,1,0,0,1,2024-09-08 00:00:00,247.0,241.0,0.5,23.2,25.8,21.6,22.2
2024,Week 1,FINAL,SUN,09/08,Raiders,10.0,0.0,Chargers,22.0,1.0,0.0,0.0,0,0,1,1,0,2024-09-08 00:00:00,241.0,247.0,0.5,19.6,31.0,24.6,19.0
2024,Week 1,FINAL,SUN,09/08,Rams,20.0,0.0,Lions,26.0,1.0,0.0,0.0,0,0,1,1,0,2024-09-08 00:00:00,234.0,233.0,1.0,30.6,23.0,26.0,22.8
2024,Week 1,FINAL,SUN,09/08,Cardinals,28.0,0.0,Bills,34.0,1.0,0.0,0.0,0,0,1,1,0,2024-09-08 00:00:00,226.0,247.0,0.5,26.0,21.6,30.2,27.4
2024,Week 1,FINAL,SUN,09/08,Cowboys,33.0,1.0,Browns,17.0,0.0,0.0,0.0,0,1,0,0,1,2024-09-08 00:00:00,248.0,247.0,0.5,26.8,24.2,20.4,21.6
2024,Week 1,FINAL,SUN,09/08,Commanders,20.0,0.0,Buccaneers,37.0,1.0,0.0,0.0,0,0,1,1,0,2024-09-08 00:00:00,240.0,226.0,0.0,24.8,19.4,24.8,30.4
2019,Week 1,FINAL,SUN,09/08,Ravens,59.0,1.0,Dolphins,10.0,0.0,0.0,0.0,0,1,0,0,1,2019-09-08 00:00:00,252.0,240.0,0.5,19.2,30.0,20.8,20.2
2025,Week 1,FINAL,MON,09/08,Vikings,27.0,1.0,Bears,24.0,0.0,0.0,0.0,0,1,0,0,1,2025-09-08 00:00:00,256.0,253.0,0.0,13.0,26.2,29.8,20.8
2024,Week 1,FINAL,SUN,09/08,Broncos,20.0,0.0,Seahawks,26.0,1.0,0.0,0.0,0,0,1,1,0,2024-09-08 00:00:00,247.0,240.0,0.5,21.8,23.4,20.2,21.6
2022,Week 1,FINAL,THU,09/08,Bills,31.0,1.0,Rams,10.0,0.0,0.0,0.0,0,1,0,0,1,2022-09-08 00:00:00,243.0,229.0,0.5,21.2,21.2,28.6,23.2
